CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION,TIME_24HR
OOCU4776550,OOCL,9/23/2024 8:39,9/23/2024,Monday,8:39:00,AM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty,08:39:00
GATU8587871,MSK,9/23/2024 19:08,9/23/2024,Monday,7:08:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:08:00
TSSU2272229,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
TXGU6554250,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
HLHU8319393,SMMC,9/23/2024 9:44,9/23/2024,Monday,9:44:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:44:00
TCNU7115286,HLL,9/23/2024 9:05,9/23/2024,Monday,9:05:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,09:05:00
TLLU3223030,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
SZLU9656965,CMA,9/23/2024 20:28,9/23/2024,Monday,8:28:00,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,20:28:00
BAXU2658776,BAX,9/23/2024 13:19,9/23/2024,Monday,1:19:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,13:19:00
TEMU7943594,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
BAXU2673003,BAX,9/23/2024 15:56,9/23/2024,Monday,3:56:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,15:56:00
CAIU6966251,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
GAOU2041144,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
BHCU3235975,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
MSNU5418945,MSL,9/23/2024 20:28,9/23/2024,Monday,8:28:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,20:28:00
SEGU6115921,MSL,9/23/2024 20:28,9/23/2024,Monday,8:28:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,20:28:00
EITU0396148,EVG,9/24/2024 12:45,9/24/2024,Tuesday,12:45:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,12:45:00
NLLU4179195,CUL,9/24/2024 11:01,9/24/2024,Tuesday,11:01:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:01:00
SKHU8920631,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
SZLU9027807,CMA,9/24/2024 15:34,9/24/2024,Tuesday,3:34:00,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:34:00
FCIU6061596,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,11:00:00
HALU2360100,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,11:00:00
CAAU2331542,HLL,9/24/2024 18:12,9/24/2024,Tuesday,6:12:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,18:12:00
BSIU9587072,OOCL,9/24/2024 8:54,9/24/2024,Tuesday,8:54:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,08:54:00
FANU1514150,HLL,9/24/2024 18:16,9/24/2024,Tuesday,6:16:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,18:16:00
CAIU5459490,CMA,9/24/2024 15:15,9/24/2024,Tuesday,3:15:00,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:15:00
FANU1351623,HLL,9/24/2024 18:15,9/24/2024,Tuesday,6:15:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,18:15:00
MEDU8219894,IGML,9/24/2024 18:28,9/24/2024,Tuesday,6:28:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service,18:28:00
SKHU9504475,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
DFSU7712968,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
CAIU4299355,HLL,9/24/2024 18:16,9/24/2024,Tuesday,6:16:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,18:16:00
OOCU8709626,COSCO,9/24/2024 15:12,9/24/2024,Tuesday,3:12:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,15:12:00
FSCU6605702,MSL,9/24/2024 18:28,9/24/2024,Tuesday,6:28:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,18:28:00
MEDU4570581,MSL,9/24/2024 18:28,9/24/2024,Tuesday,6:28:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,18:28:00
SKHU8716398,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
UETU6174207,CMA,9/24/2024 15:15,9/24/2024,Tuesday,3:15:00,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service,15:15:00
NLLU4126657,CUL,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
HLHU8304161,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
OOLU7993431,COSCO,9/24/2024 15:12,9/24/2024,Tuesday,3:12:00,PM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty,15:12:00
CGMU6568161,CMA,9/24/2024 15:15,9/24/2024,Tuesday,3:15:00,PM,HRF,High Cubed Refrigerated,45R4,40,9'6'',8,Thermal,No,MT,Empty,15:15:00
FCIU8952722,CUL,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
SKHU8722889,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
DFOU6140668,COSCO,9/24/2024 15:12,9/24/2024,Tuesday,3:12:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:12:00
HLBU3761435,HLL,9/24/2024 18:16,9/24/2024,Tuesday,6:16:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,18:16:00
CULU6175450,SEAL,9/24/2024 12:25,9/24/2024,Tuesday,12:25:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,12:25:00
SEGU5596761,HLL,9/24/2024 18:14,9/24/2024,Tuesday,6:14:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,18:14:00
TRLU8810319,AASS,9/24/2024 11:50,9/24/2024,Tuesday,11:50:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,11:50:00
NLLU4151984,CUL,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
HLHU8346146,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
FTAU1274290,HLL,9/24/2024 18:12,9/24/2024,Tuesday,6:12:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,18:12:00
TCLU4922498,COSCO,9/24/2024 11:48,9/24/2024,Tuesday,11:48:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,11:48:00
BMOU5414453,HSC,9/24/2024 11:00,9/24/2024,Tuesday,11:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:00:00
KOCU2036396,HMM,9/24/2024 9:17,9/24/2024,Tuesday,9:17:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,09:17:00
KOCU2193667,HMM,9/24/2024 9:17,9/24/2024,Tuesday,9:17:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,09:17:00
SZLU9419840,COSCO,9/24/2024 15:12,9/24/2024,Tuesday,3:12:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:12:00
MSCU8386961,ACAP,9/24/2024 16:53,9/24/2024,Tuesday,4:53:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,16:53:00
